trade_id,counterparty_id,counterparty_name,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,trader_id
TRD006012,CP025,Pereira,FR0000000114,2024-02-21,2024-02-23,Derivatives,122863.87,12.7611,9628,12.7361,12.791,12.7636,3215682,83.73,BBB,0,Industrials,50.8,TR022
TRD004121,CP029,Le Goff,FR0000000050,2024-05-06,2024-05-08,EQUITY,370798.63,631.6842,587,629.49,632.4912,630.9906,2217663,53.97,BBB,0,Technology,43.5,TR012
TRD007238,CP037,Guichard Rey S.A.S.,FR0000000122,2024-01-24,2024-01-26,bond,542527.36,85.3433,6357,85.3184,85.4781,85.3982,4998970,77.78,BBB,0,Real Estate,45.5,TR017
TRD005581,CP017,Bègue,FR0000000141,2024-02-07,2024-02-09,Equities,24853714.54,621.5915,39984,621.08,622.1346,621.6073,2859353,22.5,A,0,Utilities,19.8,TR024
TRD001566,CP021,Bonnet SA,FR0000000115,2024-02-06,2024-02-08,bond,1014651.65,94.3862,10750,94.2414,94.5036,94.3725,85769,32.47,BB,0,Financials,52.4,TR015
TRD002778,CP041,Jacquot S.A.R.L.,FR0000000131,2024-06-24,2024-06-26,derivative,1789750.4,47.5176,37665,47.4129,47.6367,47.5248,4199065,,B,0,Industrials,14.0,TR019
TRD005324,CP024,Moreno Godard S.A.,FR0000000037,2024-02-01,2024-02-05,FI,3537913.35,101.8339,34742,101.6476,101.899,101.7733,4770463,44.42,BB,1,Consumer Discretionary,14.1,TR017
TRD006639,CP046,Boucher Charpentier SARL,FR0000000103,2024-05-08,2024-05-10,Foreign Exchange,48074.48,1.4639,32840,1.462497,1.4658,1.4641,165852,61.75,BB,0,Healthcare,11.4,TR021
TRD008433,CP044,Reynaud,FR0000000069,2024-05-17,2024-05-20,equity,7225155.65,740.2065,9761,737.91,740.959,739.4345,2406150,7.52,,0,Technology,40.0,TR014
TRD003063,CP040,Bailly,FR0000000096,2024-02-12,2024-02-14,equity,8046000.21,457.341,17593,456.27,457.5896,456.9298,4931420,28.14,,1,Technology,8.4,TR019
TRD002802,CP040,Bailly,FR0000000061,2024-04-25,2024-04-29,fx,36611.06,1.178,31079,1.176583,1.1819,1.1792,1794769,9.19,D,1,Technology,16.8,TR004
TRD002995,CP032,Tessier,FR0000000010,2024-04-18,2024-04-22,derivative,122059.3,3.4906,34968,3.4841,3.4923,3.4882,1767569,5.74,,0,Technology,23.9,TR003
TRD006529,CP007,Wagner SARL,FR0000000005,2024-05-15,2024-05-17,derivative,147721.35,15.145,11735,12.5855,12.5995,12.5925,1332275,15.25,BBB,0,Technology,56.0,TR004
TRD004196,CP039,Laroche Gilbert S.A.R.L.,FR0000000102,2024-04-08,2024-04-10,Fixed Income,3350675.17,109.7215,30538,109.634,109.8928,109.7634,3417659,79.6,BBB,0,Utilities,73.7,TR009
TRD007246,CP027,Roussel,FR0000000023,2024-04-29,2024-05-01,derivative,540370.73,23.4597,23034,23.3733,23.4898,23.4316,2170682,31.19,BBB,0,Healthcare,67.5,TR020
TRD001041,CP004,Paul Bertin SARL,FR0000000136,2024-06-28,2024-06-25,equity,7993271.98,162.7593,49111,162.64,162.7866,162.7133,4491967,77.02,BB,0,Healthcare,12.5,TR001
TRD006653,CP004,Paul Bertin SARL,FR0000000041,2024-01-23,2024-01-25,equity,1458224.35,176.9475,8241,176.79,177.3035,177.0468,3849654,48.41,,0,Healthcare,13.9,TR019
TRD008641,CP031,Lebon et Fils,FR0000000002,2024-03-06,2024-03-08,derivative,715568.29,44.7874,15977,44.7444,44.8228,44.7836,4663417,84.28,BBB,0,Utilities,39.4,TR016
TRD004298,CP006,Moulin,FR0000000074,2024-01-05,2024-01-08,Fx,32610.34,1.4058,23197,1.404331,1.4062,1.4053,1031526,76.75,BBB,0,Energy,23.9,TR016
TRD008372,CP029,Le Goff,FR0000000133,2024-05-24,2024-05-27,fx,26563.09,1.1591,22917,1.158023,1.1618,1.1599,2645219,30.73,BBB,0,Technology,42.3,TR020
TRD007147,CP026,Menard S.A.,FR0000000053,2024-02-08,2024-02-12,EQUITY,2249545.52,237.8961,9456,237.57,237.9684,237.7692,1581863,55.7,AA,0,Energy,9.7,TR019
TRD007631,CP006,Moulin,FR0000000126,2024-04-23,2024-04-25,bond,4156328.97,107.4959,38665,107.3998,107.6249,107.5123,3036979,79.63,,0,Energy,19.6,TR009
TRD006954,CP007,Wagner SARL,FR0000000127,2024-02-19,2024-02-21,fx,14977.46,0.9851,15204,0.983939,0.9853,0.9846,3148686,16.71,BBB,0,Technology,57.1,TR003
TRD001263,CP003,Breton,FR0000000030,2024-03-18,2024-03-20,bond,2775303.71,94.3275,29422,94.1202,94.4021,94.2612,4626152,67.42,A,0,Industrials,13.6,TR024
TRD003845,CP028,Maurice,FR0000000111,2024-03-04,2024-03-06,equity,17747425.76,407.5839,43543,407.23,408.4591,407.8446,3968620,27.61,B,0,Consumer Discretionary,15.3,TR017
TRD000722,CP010,Allard,FR0000000059,2024-06-12,2024-06-14,equity,1151277.11,118.9213,9681,118.85,118.9299,118.8899,437444,39.1,,0,Financials,56.4,TR013
TRD004930,CP003,Breton,FR0000000112,2024-05-06,2024-05-08,Equity,7496912.98,257.3959,29126,257.33,257.9095,257.6197,624887,27.53,A,0,Industrials,13.1,TR019
TRD000671,CP026,Menard S.A.,FR0000000079,2024-02-26,2024-02-28,equity,3695549.79,790.1539,4677,789.82,793.1165,791.4683,2428773,66.9,AA,0,Energy,11.3,TR024
TRD000750,CP010,Allard,FR0000000094,2024-01-09,2024-01-11,bond,2394621.61,87.4109,27395,87.3698,87.4438,87.4068,4434571,,BBB,0,Financials,52.0,TR023
TRD002451,CP019,Pelletier et Fils,FR0000000003,2024-03-14,2024-03-18,bond,1959341.74,102.7124,19076,102.4825,102.9943,102.7384,2111467,56.52,A,0,Real Estate,74.3,TR003
TRD007008,CP028,Maurice,FR0000000060,2024-05-30,2024-06-03,equity,5822864.81,765.0591,7611,763.23,766.9517,765.0909,1504297,55.08,,0,Consumer Discretionary,19.3,TR007
TRD001950,CP040,Bailly,FR0000000042,2024-04-15,2024-04-17,fx,33070.48,1.0084,32795,1.007033,1.0089,1.008,4468576,73.77,D,0,Technology,8.9,TR010
TRD006330,CP003,Breton,FR0000000069,2024-02-12,2024-02-14,BOND,3632142.46,94.4665,38449,94.2317,94.7017,94.4667,2041957,42.47,A,0,Industrials,14.7,TR022
TRD008575,CP041,Jacquot S.A.R.L.,FR0000000013,2024-05-16,2024-05-20,fx,7238.55,1.2798,5656,1.279267,1.2825,1.2809,666591,,B,0,Industrials,8.4,TR006
TRD006953,CP037,Guichard Rey S.A.S.,FR0000000111,2024-04-03,2024-04-05,bond,5491968.85,113.3978,48431,113.3714,113.4715,113.4214,3334034,26.98,BBB,0,Real Estate,44.3,TR024
TRD007718,CP030,Marie,FR0000000046,2024-04-15,2024-04-17,derivative,1427683.17,68.3016,40048,35.5745,35.689,35.6317,2773855,15.28,A,0,Technology,51.1,TR020
TRD000094,CP044,Reynaud,FR0000000145,2024-04-25,2024-04-29,derivative,198151.94,43.3119,4575,43.2802,43.424,43.3521,4971188,#VALUE!,BBB,0,Technology,43.6,TR002
TRD006929,CP008,Dufour S.A.R.L.,FR0000000098,2024-04-19,2024-04-22,fx,25386.23,1.2354,20549,1.233866,1.2382,1.236,2313628,,BBB,0,Technology,44.9,TR003
TRD000392,CP042,Marion S.A.R.L.,FR0000000003,2024-04-30,2024-05-02,equity,13897773.22,320.5206,43360,320.09,320.6408,320.3654,3252391,,A,0,Consumer Discretionary,51.3,TR008
TRD008436,CP008,Dufour S.A.R.L.,FR0000000140,2024-03-22,2024-03-25,equity,23088685.36,795.3388,29030,793.26,796.4345,794.8473,1847239,,BBB,0,Technology,47.2,TR017
TRD003642,CP006,Moulin,FR0000000134,2024-01-24,2024-01-26,Equities,31671811.11,691.7206,45787,690.69,693.254,691.972,3189439,67.7,BBB,0,Energy,20.7,TR002
TRD003958,CP013,Berger,FR0000000082,2024-02-19,2024-02-21,derivative,363633.33,9.8144,37051,9.8097,9.8282,13.629,3741350,59.18,AA,0,Healthcare,17.3,TR005
TRD000984,CP015,Traore,FR0000000083,2024-01-04,2024-01-08,FX,19517.94,0.9076,21505,0.905346,0.9093,0.9073,2984980,47.59,BB,0,Financials,40.2,TR023
TRD003865,CP002,Maillot,FR0000000077,2024-01-29,2024-01-31,Derivatives,154629.2,10.7688,14359,10.7599,10.8116,10.7858,2482600,30.43,A,0,Financials,38.0,TR008
TRD000733,CP024,Moreno Godard S.A.,FR0000000084,2024-06-04,2024-06-06,equity,6721760.68,759.0064,8856,757.95,761.3441,759.6471,97310,,BB,0,Consumer Discretionary,19.6,TR012
TRD004456,CP003,Breton,FR0000000017,2024-05-30,2024-06-03,fx,54545.02,1.1885,45894,1.188272,1.1904,1.1893,106191,43.22,,0,Industrials,14.2,TR020
TRD007199,CP016,Gros,FR0000000134,2024-06-20,2024-06-24,derivative,879564.66,23.5096,37413,23.479,23.5138,23.4964,1038548,70.41,BB,0,Healthcare,42.2,TR023
TRD008203,CP033,Dupuy,FR0000000105,2024-05-16,2024-05-20,equity,30458024.37,653.8442,46583,652.65,655.3964,654.0232,1726755,69.83,CCC,1,Consumer Discretionary,9.1,TR010
TRD005740,CP045,Leclerc S.A.S.,FR0000000018,2024-01-22,2024-01-24,BOND,3681778.77,93.622,39326,93.3192,93.6667,93.493,700726,37.89,AA,0,Financials,27.3,TR008
TRD001580,CP023,Guillon Poulain et Fils,FR0000000112,2024-03-25,2024-03-27,fx,10943.21,0.8989,12174,0.895849,0.9001,0.898,1817366,80.12,,0,Utilities,35.5,TR021
TRD006625,CP002,Maillot,FR0000000089,2024-04-08,2024-04-10,bond,1733665.2,95.7879,18099,95.6419,95.8795,95.7607,2847688,53.4,A,0,Financials,41.1,TR001
TRD004188,CP027,Roussel,FR0000000129,2024-06-03,2024-06-05,bond,4713975.81,103.6631,45474,103.3056,103.816,103.5608,1666729,29.09,BBB,0,Healthcare,67.8,TR003
TRD006717,CP042,Marion S.A.R.L.,FR0000000099,2024-05-13,2024-05-15,Derivative,264812.22,9.9073,26729,9.8976,9.9179,9.9078,3967634,11.08,A,0,Consumer Discretionary,50.3,TR006
TRD005081,CP022,Gros Cohen SARL,FR0000000060,2024-06-25,2024-06-27,fx,10211.94,1.0215,9997,1.020386,1.0252,1.0228,4794281,5.95,BB,0,Energy,14.9,TR022
TRD003469,CP035,Hernandez SARL,FR0000000143,2024-04-19,2024-04-22,Fx,444.02,1.3496,329,1.349209,1.3509,1.3501,4088304,25.57,CCC,1,Industrials,47.0,TR003
TRD005778,CP017,Bègue,FR0000000053,2024-01-16,2024-01-18,equity,43369.73,84.3769,514,84.32,84.6849,84.5024,3120990,5.83,A,0,Utilities,21.4,TR022
TRD007299,CP034,Fabre,FR0000000087,2024-06-10,2024-06-12,equity,6925211.32,754.8737,9174,754.64,756.7226,755.6813,2150276,#VALUE!,CCC,1,Consumer Discretionary,23.5,TR004
TRD008721,CP037,Guichard Rey S.A.S.,FR0000000094,2024-04-18,2024-04-22,Bond,1092592.31,109.3686,9990,109.1858,109.4362,109.311,3932735,19.92,BBB,0,Real Estate,42.6,TR017
TRD002269,CP031,Lebon et Fils,FR0000000060,2024-01-08,2024-01-10,Derivative,239059.01,17.3937,13744,17.3492,17.407,17.3781,861199,9.04,BBB,0,Utilities,43.6,TR006
TRD006847,CP023,Guillon Poulain et Fils,FR0000000049,2024-02-19,2024-02-21,fx,11896.57,2.989,8217,1.446811,1.4483,1.4476,1915126,82.15,D,1,Utilities,41.4,TR002
TRD004200,CP035,Hernandez SARL,FR0000000091,2024-01-26,2024-01-29,equity,2101994.49,257.2191,8172,256.93,257.5899,371.5995,4901908,82.97,CCC,0,Industrials,44.7,TR011
TRD006747,CP014,Fouquet SA,FR0000000010,2024-01-15,2024-01-17,Foreign Exchange,27614.94,1.2474,22138,1.244948,1.2507,1.2478,2181744,57.25,B,0,Healthcare,45.3,TR023
TRD000942,CP039,Laroche Gilbert S.A.R.L.,FR0000000082,2024-04-29,2024-05-01,Equity,807220.71,188.7794,4276,188.74,188.8497,188.7948,3874163,53.91,BBB,0,Utilities,73.7,TR019
TRD003287,CP014,Fouquet SA,FR0000000123,2024-02-07,2024-02-09,derivative,563969.65,11.9917,47030,11.9691,12.0199,11.9945,41715,19.05,,0,Healthcare,45.1,TR003
TRD005844,CP031,Lebon et Fils,FR0000000029,2024-04-26,2024-04-29,Fx,61907.13,1.2613,49082,1.259595,1.263,1.2613,436150,80.88,BBB,0,Utilities,34.4,TR013
TRD003227,CP033,Dupuy,FR0000000013,2024-04-12,2024-04-15,fx,61151.94,1.4657,41722,1.462428,1.468,1.4652,805653,76.34,,1,Consumer Discretionary,10.0,TR003
TRD006543,CP045,Leclerc S.A.S.,FR0000000040,2024-06-10,2024-06-12,Foreign Exchange,52795.89,1.3245,39861,1.324288,1.3252,1.3247,1755424,17.72,AA,0,Financials,18.5,TR020
TRD004346,CP031,Lebon et Fils,FR0000000066,2024-01-25,2024-01-29,equity,4629345.33,234.2549,19762,233.88,234.8762,234.3781,2084704,31.21,BBB,0,Utilities,41.8,TR007
TRD003225,CP014,Fouquet SA,FR0000000122,2024-05-27,2024-05-29,Equities,3266119.23,80.0088,40822,79.85,80.1586,80.0043,3017055,36.83,B,0,Healthcare,43.0,TR006
TRD007935,CP030,Marie,FR0000000129,2024-02-05,2024-02-07,derivative,363107.73,22.0092,24469,14.8253,14.8507,14.838,4883019,43.14,A,0,Technology,58.6,TR012
TRD004185,CP032,Tessier,FR0000000122,2024-03-04,2024-03-06,equity,6721205.39,432.3987,15544,432.14,432.4561,502.5123,3875125,42.42,A,0,Technology,22.6,TR006
TRD007546,CP006,Moulin,FR0000000112,2024-04-22,2024-04-24,DERIV,659431.79,36.3965,18118,36.3258,36.4672,36.3965,99657,18.05,BBB,0,Energy,26.7,TR001
TRD005147,CP013,Berger,FR0000000006,2024-02-19,2024-02-21,BOND,2086537.5,111.8487,18655,111.7136,112.0193,111.8665,734386,40.29,AA,0,Healthcare,20.2,TR014
TRD003000,CP017,Bègue,FR0000000124,2024-04-29,2024-05-01,fx,18607.26,1.3077,14229,1.306337,1.308,1.3072,2900232,55.61,,0,Utilities,18.0,TR021
TRD001224,CP015,Traore,FR0000000055,2024-02-05,2024-02-07,bond,3710937.65,197.1871,38602,96.1263,96.1902,96.1583,1763927,37.73,BB,0,Financials,43.6,TR003
TRD000636,CP033,Dupuy,FR0000000039,2024-06-17,2024-06-19,fx,14804.95,0.9603,15417,0.959305,0.9629,0.9611,3880513,46.27,,0,Consumer Discretionary,15.0,TR011
TRD002373,CP020,Foucher,FR0000000056,2024-05-15,2024-05-17,derivative,473856.38,34.1002,13896,34.0209,34.1127,34.0668,3918847,9.54,,0,Industrials,38.1,TR015
TRD005816,CP012,Lacroix,FR0000000030,2024-03-25,2024-03-27,fx,38618.38,0.9393,41114,0.936776,0.9399,0.9383,251699,25.53,,0,Technology,69.2,TR015
TRD006603,CP015,Traore,FR0000000100,2024-02-05,2024-02-07,equity,5364814.32,427.0329,12563,425.2,427.3196,426.2598,4343447,75.52,,0,Financials,39.6,TR014
TRD001455,CP046,Boucher Charpentier SARL,FR0000000141,2024-02-28,2024-03-01,equity,1036386.13,157.362,6586,157.03,157.4134,157.2217,4409262,56.76,BB,0,Healthcare,16.3,TR004
TRD003011,CP004,Paul Bertin SARL,FR0000000026,2024-01-26,2024-01-29,fx,53827.6,1.0904,49365,1.088434,1.0927,1.0906,617088,82.69,BB,0,Healthcare,12.3,TR010
TRD004166,CP006,Moulin,FR0000000146,2024-04-24,2024-04-26,fx,22691.87,0.9739,23300,0.973139,0.9745,0.9738,4700798,,BBB,0,Energy,21.2,TR024
TRD001404,CP018,Moreau SA,FR0000000116,2024-01-29,2024-01-31,Fixed Income,4438456.76,92.7209,47869,92.6138,92.757,92.6854,2129241,83.92,A,0,Healthcare,12.5,TR006
TRD006321,CP006,Moulin,FR0000000037,2024-05-02,2024-05-06,fx,9941.49,0.879,11310,0.878124,0.8823,0.8802,4092276,,BBB,0,Energy,18.7,TR018
TRD000197,CP018,Moreau SA,FR0000000058,2024-01-10,2024-01-12,Derivative,287895.52,8.842,32560,8.8263,8.8489,8.8376,4565904,48.98,A,0,Healthcare,8.2,TR012
TRD002151,CP045,Leclerc S.A.S.,FR0000000135,2024-01-17,2024-01-19,bond,736625.26,89.9091,8193,89.8011,89.9471,89.8741,1066510,37.36,AA,0,Financials,19.2,TR005
TRD000210,CP007,Wagner SARL,FR0000000036,2024-01-24,2024-01-26,EQ,9915329.12,478.747,20711,477.82,478.8847,478.3524,2091775,68.29,BBB,0,Technology,52.7,TR018
TRD006119,CP002,Maillot,FR0000000058,2024-04-01,2024-04-03,bond,3565171.97,106.3532,33522,106.3184,106.4306,106.3745,955316,84.93,A,0,Financials,42.6,TR009
TRD002330,CP005,Duhamel,FR0000000036,2024-04-18,2024-04-22,bond,1036849.11,114.8736,9026,114.6348,115.0904,114.8626,694604,75.3,BBB,0,Healthcare,66.6,TR017
TRD008411,CP032,Tessier,FR0000000088,2024-01-30,2024-02-01,derivative,1063773.38,33.058,32179,33.0446,33.0684,33.0565,4864124,47.14,A,0,Technology,23.3,TR001
TRD001614,CP015,Traore,FR0000000082,2024-05-29,2024-05-31,Fixed Income,343721.97,112.9921,3042,112.797,113.1454,112.9712,40146,38.47,BB,0,Financials,37.7,TR019
TRD006359,CP009,Dias Guillaume et Fils,FR0000000103,2024-03-06,2024-03-04,equity,1008985.42,126.0444,8005,126.0,126.2209,126.1105,4230898,12.45,A,0,Utilities,57.4,TR010
TRD006897,CP033,Dupuy,FR0000000112,2024-05-16,2024-05-20,equity,20051343.35,647.8834,30949,647.73,649.0743,648.4022,3111184,45.79,,1,Consumer Discretionary,9.7,TR021
TRD002374,CP007,Wagner SARL,FR0000000050,2024-04-10,2024-04-12,derivative,1103712.08,33.0621,33383,33.0507,33.1627,33.1067,1610104,47.77,BBB,0,Technology,54.1,TR007
TRD005980,CP010,Allard,FR0000000090,2024-05-24,2024-05-27,bond,1072805.41,108.5396,9884,108.3456,108.6092,108.4774,2418367,17.4,BBB,0,Financials,53.3,TR017
TRD003336,CP040,Bailly,FR0000000031,2024-02-26,2024-02-28,OPT,92459.15,4.8479,19072,4.8458,4.8488,4.8473,4142340,13.15,D,0,Technology,7.3,TR009
TRD002059,CP018,Moreau SA,FR0000000082,2024-03-07,2024-03-11,equity,982354.76,23.142,42449,23.13,23.2444,23.1872,4157053,35.18,A,0,Healthcare,15.2,TR018
TRD006136,CP022,Gros Cohen SARL,FR0000000012,2024-02-26,2024-02-28,BOND,1612605.15,89.2125,18076,88.9102,89.3008,89.1055,4982859,44.51,BB,0,Energy,20.3,TR005
TRD006417,CP002,Maillot,FR0000000028,2024-04-08,2024-04-10,derivative,164830.6,23.7064,6953,23.679,23.7643,23.7216,2199303,34.87,A,0,Financials,39.8,TR005
TRD006134,CP009,Dias Guillaume et Fils,FR0000000114,2024-02-23,2024-02-26,FI,2729218.54,102.1032,26730,101.8896,102.2764,102.083,581748,39.76,A,0,Utilities,52.0,TR007
TRD003884,CP038,Maréchal,FR0000000053,2024-04-25,2024-04-29,derivative,2115235.44,45.6953,46290,45.6624,45.7027,45.6825,2127563,,AA,0,Technology,35.3,TR010
TRD002290,CP044,Reynaud,FR0000000040,2024-05-06,2024-05-08,Equity,6280102.12,684.4052,9176,683.91,684.6938,684.3019,2704839,81.31,BBB,0,Technology,46.9,TR001
TRD001771,CP040,Bailly,FR0000000136,2024-06-04,2024-06-06,fx,20420.51,0.9989,20443,0.998593,0.9994,0.999,1471124,50.36,D,0,Technology,11.9,TR005
TRD001589,CP033,Dupuy,FR0000000137,2024-05-06,2024-05-08,Equities,1051619.84,189.5152,5549,189.46,189.6611,189.5606,4381854,74.91,CCC,1,Consumer Discretionary,7.8,TR020
TRD005443,CP016,Gros,FR0000000120,2024-03-22,2024-03-25,fx,7490.06,0.8269,9058,0.825236,0.8271,0.8262,249502,,BB,0,Healthcare,39.4,TR007
TRD006669,CP033,Dupuy,FR0000000139,2024-04-25,2024-04-29,bond,2429271.55,87.712,27696,87.6598,87.7183,109.2024,4104564,43.72,CCC,1,Consumer Discretionary,8.5,TR018
TRD004079,CP035,Hernandez SARL,FR0000000128,2024-06-05,2024-06-07,equity,7737023.66,816.8964,22414,344.73,346.1172,345.4236,4544171,71.68,CCC,1,Industrials,40.4,TR014
TRD008120,CP002,Maillot,FR0000000145,2024-06-04,2024-06-06,OPT,2000905.8,43.3059,46204,43.1684,43.3554,43.2619,2519370,11.11,A,0,Financials,38.8,TR001
TRD005697,CP008,Dufour S.A.R.L.,FR0000000120,2024-05-16,2024-05-20,equity,802004.36,175.3015,4575,175.02,175.6435,175.3317,873067,22.36,,0,Technology,38.9,TR014
TRD005991,CP043,Noël S.A.R.L.,FR0000000073,2024-04-15,2024-04-17,bond,1984469.32,103.6872,19139,103.4004,103.8057,103.603,4292898,,A,0,Healthcare,36.9,TR008
TRD001853,CP018,Moreau SA,FR0000000028,2024-05-13,2024-05-15,fx,25761.53,0.9123,28238,0.911421,0.9145,0.913,3170356,7.49,A,0,Healthcare,13.5,TR023
TRD004160,CP031,Lebon et Fils,FR0000000027,2024-03-07,2024-03-11,DERIV,29535.93,24.0913,1226,24.0533,24.1001,24.0767,1799608,48.64,BBB,0,Utilities,40.3,TR001
TRD003335,CP017,Bègue,FR0000000120,2024-02-12,2024-02-14,EQ,3853092.64,87.2293,44172,87.12,87.3352,87.2276,3042008,65.86,A,1,Utilities,25.5,TR004
TRD004495,CP002,Maillot,FR0000000071,2024-02-16,2024-02-19,fx,3795.74,1.3848,2741,1.381339,1.3855,1.3834,4865327,66.47,A,0,Financials,39.1,TR003
TRD005917,CP029,Le Goff,FR0000000059,2024-04-03,2024-04-05,FI,808024.16,90.3628,8942,90.3321,90.4364,90.3843,3020732,37.15,BBB,0,Technology,34.1,TR010
TRD003850,CP037,Guichard Rey S.A.S.,FR0000000084,2024-03-13,2024-03-15,OPT,69641.43,8.3353,8355,8.3112,8.3461,8.3286,3325348,53.86,BBB,0,Real Estate,44.6,TR024
TRD000452,CP003,Breton,FR0000000007,2024-02-20,2024-02-22,EQUITY,855741.16,59.8044,14309,59.65,59.8393,59.7447,1016440,81.04,A,0,Industrials,16.6,TR003
TRD000778,CP001,Ruiz SA,FR0000000107,2024-03-04,2024-03-06,Equity,927890.92,27.2029,34110,27.19,27.2224,27.2062,3617266,70.6,B,0,Technology,16.2,TR008
TRD007237,CP034,Fabre,FR0000000062,2024-02-01,2024-02-05,derivative,193984.64,7.0545,27498,7.0477,7.0729,7.0603,3421927,,CCC,1,Consumer Discretionary,27.7,TR021
TRD001780,CP032,Tessier,FR0000000110,2024-05-27,2024-05-29,Foreign Exchange,21147.89,1.2291,17206,1.226042,1.2311,1.2286,4777959,49.7,A,0,Technology,24.0,TR018
TRD002805,CP015,Traore,FR0000000041,2024-01-15,2024-01-17,fx,11511.82,1.4721,7820,1.46698,1.4741,1.4705,617044,16.28,BB,0,Financials,37.6,TR005
TRD007047,CP018,Moreau SA,FR0000000136,2024-03-20,2024-03-22,equity,1576426.4,102.8529,15327,102.79,102.9243,155.5152,1459913,40.97,A,0,Healthcare,14.2,TR018
TRD006447,CP043,Noël S.A.R.L.,FR0000000057,2024-06-26,2024-06-28,FI,5213197.36,113.0012,46134,112.9,113.3959,113.148,3798107,51.28,A,0,Healthcare,39.4,TR021
TRD005626,CP024,Moreno Godard S.A.,FR0000000128,2024-01-22,2024-01-24,bond,2806268.96,92.1115,30466,92.0491,92.3005,92.1748,4884922,84.44,BB,0,Consumer Discretionary,15.0,TR023
TRD003343,CP040,Bailly,FR0000000141,2024-04-25,2024-04-29,fx,62659.06,1.4158,44257,1.414185,1.4199,1.417,1315724,,D,1,Technology,8.4,TR007
TRD001578,CP041,Jacquot S.A.R.L.,FR0000000053,2024-01-30,2024-02-01,fx,18979.56,1.0612,17885,1.060653,1.0645,1.0626,372940,,B,0,Industrials,10.1,TR013
TRD002303,CP027,Roussel,FR0000000144,2024-05-06,2024-05-08,bond,491939.12,93.8099,5244,93.684,94.1393,93.9117,879433,27.47,BBB,0,Healthcare,68.4,TR004
TRD000852,CP040,Bailly,FR0000000099,2024-03-13,2024-03-15,fx,12054.53,0.814,14809,0.813194,0.815,0.8141,448385,21.46,D,1,Technology,8.9,TR022
TRD002818,CP031,Lebon et Fils,FR0000000111,2024-04-08,2024-04-10,fx,3431.66,1.0822,3171,1.080609,1.0824,1.0815,2879096,49.97,,0,Utilities,35.0,TR021
TRD006507,CP024,Moreno Godard S.A.,FR0000000045,2024-02-01,2024-02-05,BOND,969457.42,90.5189,10710,90.4345,90.7193,90.5769,669440,34.34,BB,0,Consumer Discretionary,17.3,TR015
TRD001627,CP016,Gros,FR0000000035,2024-05-07,2024-05-09,derivative,1450229.95,47.804,30337,47.7881,47.9331,47.8606,3797213,22.3,BB,0,Healthcare,41.9,TR006
TRD006565,CP002,Maillot,FR0000000024,2024-01-15,2024-01-17,derivative,145097.03,16.1668,8975,16.1571,16.1708,16.1639,10889,27.58,A,0,Financials,36.7,TR001
TRD003330,CP039,Laroche Gilbert S.A.R.L.,FR0000000128,2024-05-17,2024-05-20,EQUITY,5121467.39,317.0402,16154,316.29,317.2526,316.7713,2381066,42.62,BBB,1,Utilities,72.6,TR015
TRD006211,CP001,Ruiz SA,FR0000000056,2024-01-29,2024-01-31,derivative,469601.11,15.8467,29634,15.833,15.8833,15.8582,1469870,27.57,,0,Technology,16.1,TR002
TRD000087,CP011,Traore,FR0000000013,2024-02-12,2024-02-14,equity,6656466.71,228.9885,29069,228.6,229.3952,228.9976,2905519,38.13,CCC,1,Financials,35.9,TR014
TRD000614,CP005,Duhamel,FR0000000064,2024-04-19,2024-04-22,Bond,579748.24,90.037,6439,89.9344,90.1052,90.0198,2814332,7.23,BBB,0,Healthcare,70.7,TR009
TRD003301,CP015,Traore,FR0000000123,2024-01-25,2024-01-29,equity,24494312.56,561.5257,43621,560.11,562.2146,561.1623,3793358,,BB,0,Financials,36.5,TR012
TRD005110,CP042,Marion S.A.R.L.,FR0000000098,2024-05-17,2024-05-20,OPT,42657.77,3.8289,11141,3.8239,3.8333,3.8286,2832141,45.5,A,1,Consumer Discretionary,59.4,TR024
TRD008244,CP006,Moulin,FR0000000020,2024-06-10,2024-06-12,Foreign Exchange,17528.58,0.8495,20634,0.849244,0.8514,0.8503,916044,83.46,BBB,0,Energy,24.4,TR021
TRD001583,CP047,Bernard S.A.,FR0000000090,2024-03-27,2024-03-29,Fixed Income,3457503.96,88.303,39155,88.0488,88.3708,88.2098,776757,9.51,B,0,Industrials,20.9,TR003
TRD007376,CP029,Le Goff,FR0000000125,2024-01-08,2024-01-10,bond,3492818.8,97.3174,35891,97.1827,97.5544,97.3685,2390583,26.44,BBB,0,Technology,36.0,TR015
TRD004984,CP004,Paul Bertin SARL,FR0000000003,2024-04-17,2024-04-19,BOND,4105847.69,111.3994,36857,111.3279,111.4286,111.3783,1986388,80.38,BB,0,Healthcare,12.7,TR012
